iso_code,year,disease,value,income_group,country_name,source
LKA,2019,Noncommunicable diseases,649520916.9690454,Lower middle income,Sri Lanka,Domestic government
LKA,2019,Noncommunicable diseases,661144.3049402535,Lower middle income,Sri Lanka,External aid
LKA,2019,Noncommunicable diseases,698087564.3836492,Lower middle income,Sri Lanka,Out-of-pocket & other private *
SDN,2019,Noncommunicable diseases,204037662.0286488,Low income,Sudan,Domestic government
SDN,2019,Noncommunicable diseases,599637134.7738957,Low income,Sudan,Out-of-pocket & other private *
TJK,2019,Noncommunicable diseases,69556359.70051841,Lower middle income,Tajikistan,Domestic government
TJK,2018,Noncommunicable diseases,4664502.850593294,Lower middle income,Tajikistan,External aid
TJK,2019,Noncommunicable diseases,123082094.1845125,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Noncommunicable diseases,179965008.72763023,Lower middle income,Tanzania,Domestic government
TZA,2019,Noncommunicable diseases,12078781.509659957,Lower middle income,Tanzania,External aid
TZA,2019,Noncommunicable diseases,75900666.29438177,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Noncommunicable diseases,5154017.48256866,Low income,Togo,Domestic government
TGO,2021,Noncommunicable diseases,5945400.973349398,Low income,Togo,External aid
TGO,2021,Noncommunicable diseases,54449469.12818132,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Noncommunicable diseases,1022046838.3362509,Lower middle income,Tunisia,Domestic government
TUN,2017,Noncommunicable diseases,447955.6449434236,Lower middle income,Tunisia,External aid
TUN,2017,Noncommunicable diseases,896353223.2960213,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Noncommunicable diseases,63722843.13843607,Low income,Uganda,Domestic government
UGA,2019,Noncommunicable diseases,14807338.342708679,Low income,Uganda,External aid
UGA,2019,Noncommunicable diseases,325413288.3482645,Low income,Uganda,Out-of-pocket & other private *
UKR,2020,Noncommunicable diseases,941204946.9915606,Lower middle income,Ukraine,Domestic government
UKR,2020,Noncommunicable diseases,683504500.9608005,Lower middle income,Ukraine,Out-of-pocket & other private *
UZB,2019,Noncommunicable diseases,288335516.01721025,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Noncommunicable diseases,5654424.071617952,Lower middle income,Uzbekistan,External aid
UZB,2018,Noncommunicable diseases,452151336.8252313,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Noncommunicable diseases,51772076.434564896,Low income,Zambia,Domestic government
ZMB,2016,Noncommunicable diseases,271941.4333257441,Low income,Zambia,External aid
ZMB,2016,Noncommunicable diseases,48666914.139872566,Low income,Zambia,Out-of-pocket & other private *
AFG,2021,Injuries,947463.7986136074,Low income,Afghanistan,Domestic government
AFG,2021,Injuries,40993656.09255622,Low income,Afghanistan,External aid
AFG,2021,Injuries,155280068.10577193,Low income,Afghanistan,Out-of-pocket & other private *
ARM,2021,Injuries,4732180.04969466,Upper middle income,Armenia,Domestic government
ARM,2021,Injuries,170509.3398778403,Upper middle income,Armenia,External aid
ARM,2021,Injuries,46560959.63576876,Upper middle income,Armenia,Out-of-pocket & other private *
BLR,2020,Injuries,111181701.90427037,Upper middle income,Belarus,Domestic government
BLR,2020,Injuries,0.0,Upper middle income,Belarus,External aid
BEN,2018,Injuries,1497247.863372257,Lower middle income,Benin,Domestic government
BEN,2018,Injuries,1544465.4843116137,Lower middle income,Benin,External aid
BEN,2018,Injuries,14036207.017252086,Lower middle income,Benin,Out-of-pocket & other private *
BWA,2019,Injuries,37983516.39387769,Upper middle income,Botswana,Domestic government
BWA,2016,Injuries,15424.875623152484,Upper middle income,Botswana,External aid
BWA,2019,Injuries,3085500.3071245356,Upper middle income,Botswana,Out-of-pocket & other private *
BFA,2021,Injuries,11772371.53723827,Low income,Burkina Faso,Domestic government
BFA,2021,Injuries,457704.98668735445,Low income,Burkina Faso,External aid
BFA,2021,Injuries,12001485.602640565,Low income,Burkina Faso,Out-of-pocket & other private *
BDI,2020,Injuries,4901961.033552688,Low income,Burundi,Domestic government
BDI,2020,Injuries,7743803.3943531355,Low income,Burundi,External aid
BDI,2020,Injuries,6330749.460641902,Low income,Burundi,Out-of-pocket & other private *
CPV,2019,Injuries,2183497.0918626064,Lower middle income,Cabo Verde,Domestic government
CPV,2019,Injuries,34508.39483253462,Lower middle income,Cabo Verde,External aid
CPV,2019,Injuries,5979326.500327501,Lower middle income,Cabo Verde,Out-of-pocket & other private *
KHM,2019,Injuries,44633134.81330433,Lower middle income,Cambodia,Domestic government
KHM,2019,Injuries,1472443.5716658244,Lower middle income,Cambodia,External aid
KHM,2019,Injuries,121014405.78411406,Lower middle income,Cambodia,Out-of-pocket & other private *
CMR,2019,Injuries,10864973.06940852,Lower middle income,Cameroon,Out-of-pocket & other private *
TCD,2019,Injuries,2256330.572842856,Low income,Chad,Domestic government
TCD,2019,Injuries,525757.6278129211,Low income,Chad,External aid
TCD,2019,Injuries,10059481.916660659,Low income,Chad,Out-of-pocket & other private *
COM,2019,Injuries,165457.5139241639,Lower middle income,Comoros,Domestic government
COM,2019,Injuries,31452.309620060834,Lower middle income,Comoros,External aid
COM,2019,Injuries,6848806.394005823,Lower middle income,Comoros,Out-of-pocket & other private *
COG,2020,Injuries,20978339.789668262,Lower middle income,Congo Republic,Domestic government
COG,2020,Injuries,1275472.9378057462,Lower middle income,Congo Republic,External aid
COG,2020,Injuries,17892582.985480726,Lower middle income,Congo Republic,Out-of-pocket & other private *
CRI,2020,Injuries,214449558.39292458,Upper middle income,Costa Rica,Domestic government
CRI,2020,Injuries,0.0,Upper middle income,Costa Rica,External aid
CRI,2020,Injuries,69800296.07705338,Upper middle income,Costa Rica,Out-of-pocket & other private *
CIV,2020,Injuries,4781373.915437612,Lower middle income,Cote d'Ivoire,Domestic government
CIV,2020,Injuries,534199.4449251546,Lower middle income,Cote d'Ivoire,External aid
CIV,2020,Injuries,44575693.52521113,Lower middle income,Cote d'Ivoire,Out-of-pocket & other private *
COD,2021,Injuries,41985610.27654398,Low income,DR Congo,Domestic government
COD,2021,Injuries,803352.8879941816,Low income,DR Congo,External aid
COD,2021,Injuries,9871546.507310525,Low income,DR Congo,Out-of-pocket & other private *
DJI,2017,Injuries,4187085.8595362357,Lower middle income,Djibouti,Domestic government
DJI,2017,Injuries,1144152.083967204,Lower middle income,Djibouti,External aid
DJI,2017,Injuries,2446784.5081807724,Lower middle income,Djibouti,Out-of-pocket & other private *
EGY,2020,Injuries,179903411.1471651,Lower middle income,Egypt,Domestic government
EGY,2020,Injuries,6045975.572531411,Lower middle income,Egypt,External aid
EGY,2020,Injuries,27966384.157410808,Lower middle income,Egypt,Out-of-pocket & other private *
SWZ,2019,Injuries,18869792.608423453,Lower middle income,Eswatini,Domestic government
SWZ,2019,Injuries,4490.101753037803,Lower middle income,Eswatini,External aid
SWZ,2019,Injuries,5264909.495277029,Lower middle income,Eswatini,Out-of-pocket & other private *
ETH,2020,Injuries,41773687.76375984,Low income,Ethiopia,Domestic government
ETH,2020,Injuries,2239026.6824799045,Low income,Ethiopia,External aid
ETH,2020,Injuries,9184532.453418834,Low income,Ethiopia,Out-of-pocket & other private *
GAB,2019,Injuries,15467417.151731519,Upper middle income,Gabon,Domestic government
GAB,2019,Injuries,36351.85678785544,Upper middle income,Gabon,External aid
GAB,2019,Injuries,14093839.638144657,Upper middle income,Gabon,Out-of-pocket & other private *
GMB,2019,Injuries,355468.64344262745,Low income,Gambia,Domestic government
GMB,2019,Injuries,1081730.9527141806,Low income,Gambia,Out-of-pocket & other private *
GEO,2019,Injuries,32573331.281125348,Upper middle income,Georgia,Domestic government
GEO,2018,Injuries,0.0,Upper middle income,Georgia,External aid
GEO,2019,Injuries,13320113.377809148,Upper middle income,Georgia,Out-of-pocket & other private *
GHA,2018,Injuries,26637963.005216926,Lower middle income,Ghana,Domestic government
GHA,2018,Injuries,18988051.419245098,Lower middle income,Ghana,Out-of-pocket & other private *
GIN,2021,Injuries,7499319.8265180355,Low income,Guinea,Domestic government
GIN,2021,Injuries,1585625.2808818119,Low income,Guinea,External aid
GIN,2021,Injuries,44514781.51298448,Low income,Guinea,Out-of-pocket & other private *
GNB,2021,Injuries,552181.9001492715,Low income,Guinea-Bissau,Domestic government
GNB,2021,Injuries,814.9353191724955,Low income,Guinea-Bissau,External aid
GNB,2020,Injuries,8254338.747445983,Low income,Guinea-Bissau,Out-of-pocket & other private *
GUY,2019,Injuries,19424869.354081847,Upper middle income,Guyana,Domestic government
GUY,2019,Injuries,4431.456395960741,Upper middle income,Guyana,External aid
GUY,2019,Injuries,10261957.94920408,Upper middle income,Guyana,Out-of-pocket & other private *
HTI,2016,Injuries,8667957.415704537,Lower middle income,Haiti,Domestic government
HTI,2016,Injuries,53912986.182756074,Lower middle income,Haiti,External aid
HTI,2016,Injuries,84749111.95500846,Lower middle income,Haiti,Out-of-pocket & other private *
KEN,2019,Injuries,80832708.63839722,Lower middle income,Kenya,Domestic government
KEN,2019,Injuries,514620.3633985835,Lower middle income,Kenya,External aid
KEN,2019,Injuries,68702000.30992445,Lower middle income,Kenya,Out-of-pocket & other private *
KGZ,2016,Injuries,9511739.51530586,Lower middle income,Kyrgyz Republic,Domestic government
KGZ,2016,Injuries,504124.2725365377,Lower middle income,Kyrgyz Republic,External aid
KGZ,2016,Injuries,840427.1823062483,Lower middle income,Kyrgyz Republic,Out-of-pocket & other private *
LAO,2019,Injuries,3094379.912433821,Lower middle income,Laos,Domestic government
LAO,2019,Injuries,265621.5017958832,Lower middle income,Laos,External aid
LAO,2019,Injuries,22225007.09440285,Lower middle income,Laos,Out-of-pocket & other private *
MDG,2021,Injuries,496463.74031002604,Low income,Madagascar,Domestic government
MDG,2021,Injuries,27980.94877809144,Low income,Madagascar,External aid
MDG,2021,Injuries,1208681.7875651794,Low income,Madagascar,Out-of-pocket & other private *
MWI,2019,Injuries,17812106.633484356,Low income,Malawi,Domestic government
MWI,2019,Injuries,9333967.529443746,Low income,Malawi,External aid
MWI,2019,Injuries,13056054.189476097,Low income,Malawi,Out-of-pocket & other private *
MLI,2020,Injuries,23602062.42519702,Low income,Mali,Domestic government
MLI,2020,Injuries,508338.7818795443,Low income,Mali,External aid
MLI,2020,Injuries,33408593.28652683,Low income,Mali,Out-of-pocket & other private *
MRT,2019,Injuries,3167348.728933843,Lower middle income,Mauritania,Domestic government
MRT,2019,Injuries,110691.77344366278,Lower middle income,Mauritania,External aid
MRT,2019,Injuries,4870866.9033178575,Lower middle income,Mauritania,Out-of-pocket & other private *
MUS,2019,Injuries,37289344.494980805,Upper middle income,Mauritius,Domestic government
MUS,2019,Injuries,7415.690654205028,Upper middle income,Mauritius,External aid
MUS,2019,Injuries,11442299.62290507,Upper middle income,Mauritius,Out-of-pocket & other private *
MDA,2018,Injuries,27697262.87661551,Upper middle income,Moldova,Domestic government
MDA,2018,Injuries,1443563.6020611115,Upper middle income,Moldova,External aid
MDA,2018,Injuries,4492338.836253085,Upper middle income,Moldova,Out-of-pocket & other private *
MOZ,2018,Injuries,1880.073446411852,Low income,Mozambique,External aid
MOZ,2018,Injuries,4456411.386066113,Low income,Mozambique,Out-of-pocket & other private *
MMR,2018,Injuries,46244834.07924029,Lower middle income,Myanmar,Domestic government
MMR,2018,Injuries,2401841.0826153066,Lower middle income,Myanmar,External aid
MMR,2018,Injuries,209382479.06886077,Lower middle income,Myanmar,Out-of-pocket & other private *
NAM,2019,Injuries,48915696.92129326,Upper middle income,Namibia,Domestic government
NAM,2019,Injuries,40468837.81295909,Upper middle income,Namibia,Out-of-pocket & other private *
NER,2021,Injuries,12373796.270555245,Low income,Niger,Domestic government
NER,2021,Injuries,577814.1543281272,Low income,Niger,External aid
NER,2021,Injuries,8617882.658268366,Low income,Niger,Out-of-pocket & other private *
NGA,2021,Injuries,84785709.22613448,Lower middle income,Nigeria,Domestic government
NGA,2021,Injuries,1008.9138488401791,Lower middle income,Nigeria,External aid
NGA,2021,Injuries,1155550624.4493124,Lower middle income,Nigeria,Out-of-pocket & other private *
MKD,2021,Injuries,41471900.5355717,Upper middle income,North Macedonia,Domestic government
MKD,2020,Injuries,0.0,Upper middle income,North Macedonia,External aid
MKD,2021,Injuries,1616940.5718287828,Upper middle income,North Macedonia,Out-of-pocket & other private *
STP,2021,Injuries,1198766.8235500562,Lower middle income,Sao Tome and Principe,Domestic government
STP,2021,Injuries,27897.08041709192,Lower middle income,Sao Tome and Principe,External aid
STP,2021,Injuries,383798.75868830166,Lower middle income,Sao Tome and Principe,Out-of-pocket & other private *
SEN,2020,Injuries,40303494.33917682,Lower middle income,Senegal,Domestic government
SEN,2020,Injuries,779.2428397266102,Lower middle income,Senegal,External aid
SEN,2020,Injuries,21781350.141081523,Lower middle income,Senegal,Out-of-pocket & other private *
SYC,2019,Injuries,5110693.054577225,High income,Seychelles,Domestic government
SYC,2018,Injuries,5469.050678637407,High income,Seychelles,External aid
SYC,2019,Injuries,1560940.7915875486,High income,Seychelles,Out-of-pocket & other private *
SLE,2021,Injuries,1684613.5560328874,Low income,Sierra Leone,Domestic government
SLE,2021,Injuries,79286.5845992145,Low income,Sierra Leone,External aid
SLE,2021,Injuries,8082025.617241838,Low income,Sierra Leone,Out-of-pocket & other private *
ZAF,2019,Injuries,2673225231.4948034,Upper middle income,South Africa,Domestic government
ZAF,2019,Injuries,1064063678.5171974,Upper middle income,South Africa,Out-of-pocket & other private *
SSD,2019,Injuries,6674806.296445026,Low income,South Sudan,Domestic government
SSD,2019,Injuries,104031.71149614308,Low income,South Sudan,External aid
SSD,2019,Injuries,40595726.44442961,Low income,South Sudan,Out-of-pocket & other private *
LKA,2019,Injuries,181995733.282931,Lower middle income,Sri Lanka,Domestic government
LKA,2019,Injuries,48979.02478017976,Lower middle income,Sri Lanka,External aid
LKA,2019,Injuries,126466893.8664377,Lower middle income,Sri Lanka,Out-of-pocket & other private *
SDN,2019,Injuries,4645183.844714682,Low income,Sudan,Domestic government
SDN,2019,Injuries,138932856.6352108,Low income,Sudan,Out-of-pocket & other private *
TJK,2019,Injuries,3957470.983685788,Lower middle income,Tajikistan,Domestic government
TJK,2018,Injuries,0.0,Lower middle income,Tajikistan,External aid
TJK,2019,Injuries,7560925.322654059,Lower middle income,Tajikistan,Out-of-pocket & other private *
TZA,2019,Injuries,13843363.194283456,Lower middle income,Tanzania,Domestic government
TZA,2019,Injuries,1828596.7148393854,Lower middle income,Tanzania,External aid
TZA,2019,Injuries,11590276.542324318,Lower middle income,Tanzania,Out-of-pocket & other private *
TGO,2021,Injuries,2533658.0026047067,Low income,Togo,Domestic government
TGO,2021,Injuries,2739280.913305081,Low income,Togo,External aid
TGO,2021,Injuries,25684503.143950332,Low income,Togo,Out-of-pocket & other private *
TUN,2017,Injuries,74008976.41525516,Lower middle income,Tunisia,Domestic government
TUN,2017,Injuries,0.0,Lower middle income,Tunisia,External aid
TUN,2017,Injuries,40091150.40600756,Lower middle income,Tunisia,Out-of-pocket & other private *
UGA,2019,Injuries,5715609.239957155,Low income,Uganda,Domestic government
UGA,2019,Injuries,768269.4546883849,Low income,Uganda,External aid
UGA,2019,Injuries,50873751.64423647,Low income,Uganda,Out-of-pocket & other private *
UKR,2020,Injuries,7563323.904854307,Lower middle income,Ukraine,Domestic government
UKR,2020,Injuries,307372.63600819325,Lower middle income,Ukraine,Out-of-pocket & other private *
UZB,2019,Injuries,3117030.161456582,Lower middle income,Uzbekistan,Domestic government
UZB,2018,Injuries,373776.5468413155,Lower middle income,Uzbekistan,External aid
UZB,2018,Injuries,12901378.34008315,Lower middle income,Uzbekistan,Out-of-pocket & other private *
ZMB,2016,Injuries,30667943.352809418,Low income,Zambia,Domestic government
ZMB,2016,Injuries,4102840.1593300863,Low income,Zambia,Out-of-pocket & other private *
AFG,2021,Nutritional deficiencies,150628.56297149337,Low income,Afghanistan,Domestic government
AFG,2021,Nutritional deficiencies,138664802.69165975,Low income,Afghanistan,External aid
AFG,2021,Nutritional deficiencies,66413488.37617493,Low income,Afghanistan,Out-of-pocket & other private *
ARM,2021,Nutritional deficiencies,25160151.754989397,Upper middle income,Armenia,Domestic government
ARM,2021,Nutritional deficiencies,261818.18311859298,Upper middle income,Armenia,External aid
ARM,2021,Nutritional deficiencies,23894730.28616375,Upper middle income,Armenia,Out-of-pocket & other private *
BLR,2020,Nutritional deficiencies,90893317.59849767,Upper middle income,Belarus,Domestic government
BLR,2020,Nutritional deficiencies,0.0,Upper middle income,Belarus,External aid
BEN,2018,Nutritional deficiencies,804122.7914827125,Lower middle income,Benin,Domestic government
BEN,2018,Nutritional deficiencies,1957576.4251162466,Lower middle income,Benin,External aid
BEN,2018,Nutritional deficiencies,5542269.515116414,Lower middle income,Benin,Out-of-pocket & other private *
BWA,2019,Nutritional deficiencies,16295947.748606896,Upper middle income,Botswana,Domestic government
BWA,2019,Nutritional deficiencies,406550.79748990823,Upper middle income,Botswana,External aid
BWA,2019,Nutritional deficiencies,2839074.2573190886,Upper middle income,Botswana,Out-of-pocket & other private *
BFA,2021,Nutritional deficiencies,3151856.2570862104,Low income,Burkina Faso,Domestic government
BFA,2021,Nutritional deficiencies,1395376.9054548359,Low income,Burkina Faso,External aid
BFA,2021,Nutritional deficiencies,2733005.785365629,Low income,Burkina Faso,Out-of-pocket & other private *
BDI,2020,Nutritional deficiencies,372436.2879036163,Low income,Burundi,Domestic government
BDI,2020,Nutritional deficiencies,9029908.177336778,Low income,Burundi,External aid
BDI,2020,Nutritional deficiencies,280063.04381119035,Low income,Burundi,Out-of-pocket & other private *
CPV,2019,Nutritional deficiencies,219854.93542524564,Lower middle income,Cabo Verde,Domestic government
CPV,2019,Nutritional deficiencies,77515.13310115298,Lower middle income,Cabo Verde,External aid
CPV,2014,Nutritional deficiencies,99090.42753433452,Lower middle income,Cabo Verde,Out-of-pocket & other private *
KHM,2019,Nutritional deficiencies,390213.7973155151,Lower middle income,Cambodia,Domestic government
KHM,2019,Nutritional deficiencies,4801343.084690425,Lower middle income,Cambodia,External aid
KHM,2019,Nutritional deficiencies,2404751.2493972266,Lower middle income,Cambodia,Out-of-pocket & other private *
CMR,2019,Nutritional deficiencies,14786.830175128767,Lower middle income,Cameroon,Domestic government
CMR,2019,Nutritional deficiencies,21024810.002346907,Lower middle income,Cameroon,External aid
CMR,2019,Nutritional deficiencies,24556206.414313193,Lower middle income,Cameroon,Out-of-pocket & other private *
CAF,2019,Nutritional deficiencies,175478.92787690906,Low income,Central African Republic,Domestic government
CAF,2019,Nutritional deficiencies,4311878.6908238325,Low income,Central African Republic,External aid
CAF,2019,Nutritional deficiencies,1426636.1863196038,Low income,Central African Republic,Out-of-pocket & other private *
TCD,2019,Nutritional deficiencies,1368544.4840866586,Low income,Chad,Domestic government
TCD,2019,Nutritional deficiencies,16323114.493862273,Low income,Chad,External aid
TCD,2019,Nutritional deficiencies,7934074.993861685,Low income,Chad,Out-of-pocket & other private *
COM,2019,Nutritional deficiencies,28715.76554021618,Lower middle income,Comoros,Domestic government
COM,2019,Nutritional deficiencies,227895.21669416098,Lower middle income,Comoros,External aid
COM,2019,Nutritional deficiencies,30119.60800933747,Lower middle income,Comoros,Out-of-pocket & other private *
COG,2020,Nutritional deficiencies,9185815.027901972,Lower middle income,Congo Republic,Domestic government
COG,2020,Nutritional deficiencies,754519.3662691137,Lower middle income,Congo Republic,External aid
COG,2020,Nutritional deficiencies,5938486.904299269,Lower middle income,Congo Republic,Out-of-pocket & other private *
CRI,2020,Nutritional deficiencies,13156294.352380536,Upper middle income,Costa Rica,Domestic government
CRI,2020,Nutritional deficiencies,0.0,Upper middle income,Costa Rica,External aid
CRI,2020,Nutritional deficiencies,31621033.71716628,Upper middle income,Costa Rica,Out-of-pocket & other private *
CIV,2020,Nutritional deficiencies,28916147.653249864,Lower middle income,Cote d'Ivoire,Domestic government
CIV,2020,Nutritional deficiencies,1534079.9586497864,Lower middle income,Cote d'Ivoire,External aid
CIV,2020,Nutritional deficiencies,4441450.364482134,Lower middle income,Cote d'Ivoire,Out-of-pocket & other private *
COD,2021,Nutritional deficiencies,12726110.796352265,Low income,DR Congo,Domestic government
COD,2021,Nutritional deficiencies,29600259.64560309,Low income,DR Congo,External aid
COD,2021,Nutritional deficiencies,82737648.4244009,Low income,DR Congo,Out-of-pocket & other private *
DJI,2017,Nutritional deficiencies,2622543.927136441,Lower middle income,Djibouti,Domestic government
DJI,2017,Nutritional deficiencies,5814431.365327419,Lower middle income,Djibouti,External aid
DJI,2017,Nutritional deficiencies,1683004.1897328703,Lower middle income,Djibouti,Out-of-pocket & other private *
EGY,2020,Nutritional deficiencies,84521004.72929962,Lower middle income,Egypt,Domestic government
EGY,2020,Nutritional deficiencies,2936703.7726461613,Lower middle income,Egypt,External aid
EGY,2020,Nutritional deficiencies,477895207.6465975,Lower middle income,Egypt,Out-of-pocket & other private *
SWZ,2019,Nutritional deficiencies,1804883.4365943645,Lower middle income,Eswatini,Domestic government
SWZ,2019,Nutritional deficiencies,1631315.1581552352,Lower middle income,Eswatini,External aid
SWZ,2019,Nutritional deficiencies,1896321.5688604908,Lower middle income,Eswatini,Out-of-pocket & other private *
ETH,2020,Nutritional deficiencies,50712544.32502682,Low income,Ethiopia,Domestic government
ETH,2020,Nutritional deficiencies,54264092.73990073,Low income,Ethiopia,External aid
ETH,2020,Nutritional deficiencies,26370416.330151457,Low income,Ethiopia,Out-of-pocket & other private *
GAB,2019,Nutritional deficiencies,2552359.5115998313,Upper middle income,Gabon,Domestic government
GAB,2019,Nutritional deficiencies,10881.002245719801,Upper middle income,Gabon,External aid
GAB,2019,Nutritional deficiencies,464047.7584659771,Upper middle income,Gabon,Out-of-pocket & other private *
GMB,2019,Nutritional deficiencies,647650.0167285039,Low income,Gambia,Domestic government
GMB,2019,Nutritional deficiencies,67736.57934216532,Low income,Gambia,Out-of-pocket & other private *
GEO,2019,Nutritional deficiencies,1053713.489369136,Upper middle income,Georgia,Domestic government
GEO,2018,Nutritional deficiencies,0.0,Upper middle income,Georgia,External aid
GEO,2019,Nutritional deficiencies,223960.00993560036,Upper middle income,Georgia,Out-of-pocket & other private *
GHA,2018,Nutritional deficiencies,23316051.29879501,Lower middle income,Ghana,Domestic government
GHA,2018,Nutritional deficiencies,18077.873113790294,Lower middle income,Ghana,External aid
GHA,2018,Nutritional deficiencies,11456945.579832992,Lower middle income,Ghana,Out-of-pocket & other private *
GIN,2021,Nutritional deficiencies,403444.41858461837,Low income,Guinea,Domestic government
GIN,2021,Nutritional deficiencies,4716770.131864096,Low income,Guinea,External aid
GIN,2021,Nutritional deficiencies,3188786.7595506776,Low income,Guinea,Out-of-pocket & other private *
GNB,2021,Nutritional deficiencies,1380454.7405515343,Low income,Guinea-Bissau,Domestic government
GNB,2021,Nutritional deficiencies,3772460.497573189,Low income,Guinea-Bissau,External aid
GNB,2019,Nutritional deficiencies,3973456.0700534075,Low income,Guinea-Bissau,Out-of-pocket & other private *
GUY,2019,Nutritional deficiencies,415009.89956734667,Upper middle income,Guyana,Domestic government
GUY,2019,Nutritional deficiencies,0.0,Upper middle income,Guyana,External aid
GUY,2019,Nutritional deficiencies,119884.60038411325,Upper middle income,Guyana,Out-of-pocket & other private *
HTI,2016,Nutritional deficiencies,5272790.423080103,Lower middle income,Haiti,Domestic government
HTI,2016,Nutritional deficiencies,15087978.69232006,Lower middle income,Haiti,External aid
HTI,2016,Nutritional deficiencies,17049109.787823178,Lower middle income,Haiti,Out-of-pocket & other private *
KEN,2019,Nutritional deficiencies,58207473.72752412,Lower middle income,Kenya,Domestic government
KEN,2019,Nutritional deficiencies,13339526.192953764,Lower middle income,Kenya,External aid
KEN,2019,Nutritional deficiencies,144275349.6535614,Lower middle income,Kenya,Out-of-pocket & other private *
KGZ,2016,Nutritional deficiencies,4143897.4280731473,Lower middle income,Kyrgyz Republic,Domestic government
KGZ,2016,Nutritional deficiencies,187371.1091743896,Lower middle income,Kyrgyz Republic,External aid
KGZ,2016,Nutritional deficiencies,1058691.888876333,Lower middle income,Kyrgyz Republic,Out-of-pocket & other private *
LAO,2019,Nutritional deficiencies,3127721.4947932013,Lower middle income,Laos,Domestic government
LAO,2019,Nutritional deficiencies,20874686.130932022,Lower middle income,Laos,External aid
LAO,2019,Nutritional deficiencies,5018531.329171815,Lower middle income,Laos,Out-of-pocket & other private *
MDG,2021,Nutritional deficiencies,15338253.419795385,Low income,Madagascar,Domestic government
MDG,2021,Nutritional deficiencies,16607353.800239995,Low income,Madagascar,External aid
MDG,2021,Nutritional deficiencies,2699625.0517269997,Low income,Madagascar,Out-of-pocket & other private *
MWI,2019,Nutritional deficiencies,19791229.48279682,Low income,Malawi,Domestic government
MWI,2019,Nutritional deficiencies,44402187.47133533,Low income,Malawi,External aid
MWI,2019,Nutritional deficiencies,14584442.003591362,Low income,Malawi,Out-of-pocket & other private *
MLI,2020,Nutritional deficiencies,43572.06258415226,Low income,Mali,Domestic government
MLI,2020,Nutritional deficiencies,3223110.693291675,Low income,Mali,External aid
MLI,2020,Nutritional deficiencies,5595300.852431147,Low income,Mali,Out-of-pocket & other private *
MRT,2015,Nutritional deficiencies,303623.3392137217,Lower middle income,Mauritania,Domestic government
MRT,2019,Nutritional deficiencies,5415540.5668489775,Lower middle income,Mauritania,External aid
MRT,2016,Nutritional deficiencies,1419717.1461094352,Lower middle income,Mauritania,Out-of-pocket & other private *
MUS,2019,Nutritional deficiencies,3875943.811585635,Upper middle income,Mauritius,Domestic government
MUS,2019,Nutritional deficiencies,800.7549928808501,Upper middle income,Mauritius,External aid
MUS,2019,Nutritional deficiencies,184596.43170565102,Upper middle income,Mauritius,Out-of-pocket & other private *
MDA,2018,Nutritional deficiencies,9358295.700098386,Upper middle income,Moldova,Domestic government
MDA,2018,Nutritional deficiencies,487748.34105389874,Upper middle income,Moldova,External aid
MDA,2018,Nutritional deficiencies,1517862.3240615986,Upper middle income,Moldova,Out-of-pocket & other private *
MOZ,2018,Nutritional deficiencies,8973808.984054612,Low income,Mozambique,Domestic government
MOZ,2018,Nutritional deficiencies,64339493.62487941,Low income,Mozambique,External aid
MMR,2018,Nutritional deficiencies,22481873.538544085,Lower middle income,Myanmar,Domestic government
MMR,2018,Nutritional deficiencies,8056254.402143174,Lower middle income,Myanmar,External aid
MMR,2018,Nutritional deficiencies,1825372.449286836,Lower middle income,Myanmar,Out-of-pocket & other private *
NAM,2019,Nutritional deficiencies,3992285.396756724,Upper middle income,Namibia,Domestic government
NAM,2019,Nutritional deficiencies,29992.016346355,Upper middle income,Namibia,External aid
NAM,2019,Nutritional deficiencies,549604.7600476522,Upper middle income,Namibia,Out-of-pocket & other private *
NER,2021,Nutritional deficiencies,34487047.40904834,Low income,Niger,Domestic government
NER,2021,Nutritional deficiencies,7415038.335785522,Low income,Niger,External aid
NER,2021,Nutritional deficiencies,44531673.579163864,Low income,Niger,Out-of-pocket & other private *
NGA,2021,Nutritional deficiencies,3004010.7377676177,Lower middle income,Nigeria,Domestic government
NGA,2021,Nutritional deficiencies,56092710.59819361,Lower middle income,Nigeria,External aid
NGA,2021,Nutritional deficiencies,35825205.86227933,Lower middle income,Nigeria,Out-of-pocket & other private *
MKD,2021,Nutritional deficiencies,2095404.8080492066,Upper middle income,North Macedonia,Domestic government
MKD,2020,Nutritional deficiencies,0.0,Upper middle income,North Macedonia,External aid
MKD,2021,Nutritional deficiencies,3445482.415515816,Upper middle income,North Macedonia,Out-of-pocket & other private *
STP,2021,Nutritional deficiencies,62006.133574669766,Lower middle income,Sao Tome and Principe,Domestic government
STP,2021,Nutritional deficiencies,82960.97227032378,Lower middle income,Sao Tome and Principe,External aid
STP,2021,Nutritional deficiencies,19497.796136784073,Lower middle income,Sao Tome and Principe,Out-of-pocket & other private *
SEN,2020,Nutritional deficiencies,6538724.386426568,Lower middle income,Senegal,Domestic government
